"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",1,1,289982,1109,226,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1109,178356201101307,178356201330057,51200,0,256,0,128,128,1,1,1024,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1110,57,"void lczero::rocm_backend::addBiasBatched_kernel<__half, (lczero::ActivationFunction)1>(__half*, __half const*, __half const*, int, int)",1110,178356201336108,178356201373940,0,0,40,0,128,256,2,1,524288,2,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1111,226,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1111,178356201379590,178356201616275,51200,0,256,0,128,128,1,1,768,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1112,45,"void lczero::rocm_backend::layer_norm_kernel<__half>(int, int, __half*, __half const*, __half const*, __half const*, __half const*, __half const*, float, float, lczero::ActivationFunction)",1112,178356201629700,178356201682520,1024,0,96,0,128,32,2,8,16384,2,8
"KERNEL_DISPATCH","Agent 1",1,1,289982,1113,188,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU0_SUS0_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM4",1113,178356201688571,178356201726122,51200,0,256,0,128,128,1,1,128,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1114,216,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM4",1114,178356201731811,178356201845786,51200,0,256,0,128,128,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1115,45,"void lczero::rocm_backend::layer_norm_kernel<__half>(int, int, __half*, __half const*, __half const*, __half const*, __half const*, __half const*, float, float, lczero::ActivationFunction)",1115,178356201851417,178356201865122,1024,0,96,0,128,32,1,16,128,1,16
"KERNEL_DISPATCH","Agent 1",1,1,289982,1116,208,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA3_SS1_SU0_SUS0_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1116,178356201868349,178356201931548,51200,0,256,0,128,128,1,1,6144,1,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1117,45,"void lczero::rocm_backend::layer_norm_kernel<__half>(int, int, __half*, __half const*, __half const*, __half const*, __half const*, __half const*, float, float, lczero::ActivationFunction)",1117,178356201937167,178356201957365,1024,0,96,0,128,32,12,1,2048,12,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1118,180,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU0_SUS0_SVW4_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW4_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1118,178356201961725,178356202113089,51200,0,256,0,128,128,1,1,4096,12,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1119,226,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1119,178356202118820,178356202644208,51200,0,256,0,128,128,1,1,768,32,3
"KERNEL_DISPATCH","Agent 1",1,1,289982,1120,85,"void lczero::rocm_backend::addBiasBatched_kernel<__half, (lczero::ActivationFunction)3>(__half*, __half const*, __half const*, int, int, int)",1120,178356202650019,178356202707527,0,0,8,0,128,192,2,1,393216,6,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1121,249,"void lczero_mma::flash_attention_kernel_lc0<32, 32, 16>(__half2 const*, __half2 const*, __half2 const*, __half2*, int, int, int, int, int, float)",1121,178356202713658,178356202739667,1536,0,8,0,128,32,8,1,128,192,64
"KERNEL_DISPATCH","Agent 1",1,1,289982,1122,226,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1122,178356202761689,178356202958298,51200,0,256,0,128,128,1,1,768,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1123,45,"void lczero::rocm_backend::layer_norm_kernel<__half>(int, int, __half*, __half const*, __half const*, __half const*, __half const*, __half const*, float, float, lczero::ActivationFunction)",1123,178356202964189,178356203037367,1024,0,96,0,128,32,2,8,16384,2,8
"KERNEL_DISPATCH","Agent 1",1,1,289982,1124,226,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1124,178356203043378,178356203276657,51200,0,256,0,128,128,1,1,1024,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1125,57,"void lczero::rocm_backend::addBiasBatched_kernel<__half, (lczero::ActivationFunction)1>(__half*, __half const*, __half const*, int, int)",1125,178356203282347,178356203321862,0,0,40,0,128,256,2,1,524288,2,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1126,226,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1126,178356203327593,178356203562434,51200,0,256,0,128,128,1,1,768,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1127,45,"void lczero::rocm_backend::layer_norm_kernel<__half>(int, int, __half*, __half const*, __half const*, __half const*, __half const*, __half const*, float, float, lczero::ActivationFunction)",1127,178356203568205,178356203623509,1024,0,96,0,128,32,2,8,16384,2,8
"KERNEL_DISPATCH","Agent 1",1,1,289982,1128,188,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU0_SUS0_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM4",1128,178356203629440,178356203666389,51200,0,256,0,128,128,1,1,128,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1129,216,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM4",1129,178356203672240,178356203788699,51200,0,256,0,128,128,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1130,45,"void lczero::rocm_backend::layer_norm_kernel<__half>(int, int, __half*, __half const*, __half const*, __half const*, __half const*, __half const*, float, float, lczero::ActivationFunction)",1130,178356203794550,178356203806934,1024,0,96,0,128,32,1,16,128,1,16
"KERNEL_DISPATCH","Agent 1",1,1,289982,1131,208,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA3_SS1_SU0_SUS0_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1131,178356203810340,178356203877867,51200,0,256,0,128,128,1,1,6144,1,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1132,45,"void lczero::rocm_backend::layer_norm_kernel<__half>(int, int, __half*, __half const*, __half const*, __half const*, __half const*, __half const*, float, float, lczero::ActivationFunction)",1132,178356203883558,178356203894859,1024,0,96,0,128,32,12,1,2048,12,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1133,180,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU0_SUS0_SVW4_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW4_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1133,178356203899187,178356204053317,51200,0,256,0,128,128,1,1,4096,12,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1134,226,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1134,178356204059408,178356204578384,51200,0,256,0,128,128,1,1,768,32,3
"KERNEL_DISPATCH","Agent 1",1,1,289982,1135,85,"void lczero::rocm_backend::addBiasBatched_kernel<__half, (lczero::ActivationFunction)3>(__half*, __half const*, __half const*, int, int, int)",1135,178356204583962,178356204643434,0,0,8,0,128,192,2,1,393216,6,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1136,249,"void lczero_mma::flash_attention_kernel_lc0<32, 32, 16>(__half2 const*, __half2 const*, __half2 const*, __half2*, int, int, int, int, int, float)",1136,178356204649398,178356204679614,1536,0,8,0,128,32,8,1,128,192,64
"KERNEL_DISPATCH","Agent 1",1,1,289982,1137,226,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1137,178356204700804,178356204884630,51200,0,256,0,128,128,1,1,768,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1138,45,"void lczero::rocm_backend::layer_norm_kernel<__half>(int, int, __half*, __half const*, __half const*, __half const*, __half const*, __half const*, float, float, lczero::ActivationFunction)",1138,178356204890441,178356204957006,1024,0,96,0,128,32,2,8,16384,2,8
"KERNEL_DISPATCH","Agent 1",1,1,289982,1139,226,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1139,178356204962897,178356205194292,51200,0,256,0,128,128,1,1,1024,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1140,57,"void lczero::rocm_backend::addBiasBatched_kernel<__half, (lczero::ActivationFunction)1>(__half*, __half const*, __half const*, int, int)",1140,178356205200141,178356205240216,0,0,40,0,128,256,2,1,524288,2,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1141,226,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1141,178356205246069,178356205486121,51200,0,256,0,128,128,1,1,768,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1142,45,"void lczero::rocm_backend::layer_norm_kernel<__half>(int, int, __half*, __half const*, __half const*, __half const*, __half const*, __half const*, float, float, lczero::ActivationFunction)",1142,178356205492052,178356205549881,1024,0,96,0,128,32,2,8,16384,2,8
"KERNEL_DISPATCH","Agent 1",1,1,289982,1143,188,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU0_SUS0_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM4",1143,178356205555691,178356205594565,51200,0,256,0,128,128,1,1,128,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1144,216,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM4",1144,178356205600496,178356205715071,51200,0,256,0,128,128,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1145,45,"void lczero::rocm_backend::layer_norm_kernel<__half>(int, int, __half*, __half const*, __half const*, __half const*, __half const*, __half const*, float, float, lczero::ActivationFunction)",1145,178356205720962,178356205732905,1024,0,96,0,128,32,1,16,128,1,16
"KERNEL_DISPATCH","Agent 1",1,1,289982,1146,208,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA3_SS1_SU0_SUS0_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1146,178356205735790,178356205799470,51200,0,256,0,128,128,1,1,6144,1,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1147,45,"void lczero::rocm_backend::layer_norm_kernel<__half>(int, int, __half*, __half const*, __half const*, __half const*, __half const*, __half const*, float, float, lczero::ActivationFunction)",1147,178356205805297,178356205825255,1024,0,96,0,128,32,12,1,2048,12,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1148,180,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU0_SUS0_SVW4_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW4_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1148,178356205829687,178356205984818,51200,0,256,0,128,128,1,1,4096,12,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1149,226,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1149,178356205990709,178356206523190,51200,0,256,0,128,128,1,1,768,32,3
"KERNEL_DISPATCH","Agent 1",1,1,289982,1150,85,"void lczero::rocm_backend::addBiasBatched_kernel<__half, (lczero::ActivationFunction)3>(__half*, __half const*, __half const*, int, int, int)",1150,178356206529122,178356206592360,0,0,8,0,128,192,2,1,393216,6,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1151,249,"void lczero_mma::flash_attention_kernel_lc0<32, 32, 16>(__half2 const*, __half2 const*, __half2 const*, __half2*, int, int, int, int, int, float)",1151,178356206598252,178356206628669,1536,0,8,0,128,32,8,1,128,192,64
"KERNEL_DISPATCH","Agent 1",1,1,289982,1152,226,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1152,178356206698530,178356206887325,51200,0,256,0,128,128,1,1,768,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1153,45,"void lczero::rocm_backend::layer_norm_kernel<__half>(int, int, __half*, __half const*, __half const*, __half const*, __half const*, __half const*, float, float, lczero::ActivationFunction)",1153,178356206893296,178356206964831,1024,0,96,0,128,32,2,8,16384,2,8
"KERNEL_DISPATCH","Agent 1",1,1,289982,1154,226,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1154,178356206970722,178356207205042,51200,0,256,0,128,128,1,1,1024,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1155,57,"void lczero::rocm_backend::addBiasBatched_kernel<__half, (lczero::ActivationFunction)1>(__half*, __half const*, __half const*, int, int)",1155,178356207211054,178356207251289,0,0,40,0,128,256,2,1,524288,2,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1156,226,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM8",1156,178356207257060,178356207508813,51200,0,256,0,128,128,1,1,768,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1157,45,"void lczero::rocm_backend::layer_norm_kernel<__half>(int, int, __half*, __half const*, __half const*, __half const*, __half const*, __half const*, float, float, lczero::ActivationFunction)",1157,178356207514504,178356207575419,1024,0,96,0,128,32,2,8,16384,2,8
"KERNEL_DISPATCH","Agent 1",1,1,289982,1158,188,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU0_SUS0_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM4",1158,178356207581310,178356207619582,51200,0,256,0,128,128,1,1,128,32,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1159,216,"Cijk_Alik_Bljk_HB_MT128x128x32_MI16x16x16x1_SN_1LDSB0_AMAS3_BL1_BS1_EPS1_GLVWA8_GLVWB8_GRVW8_GSU1_GSUASB_ISA1151_IU1_K1_KLA_LBSPPA128_LBSPPB128_LPA8_LPB8_LRVW16_MIAV1_MMFGLC_NLCA1_NLCB1_PGR1_PLR0_SIA1_SS1_SU32_SUS256_SVW2_TT4_64_TLDS1_UMLDSA1_UMLDSB1_USFGROn1_VAW2_VSn1_VW2_VWB2_WSGRA1_WSGRB1_WS32_WG32_4_1_WGM4",1159,178356207625352,178356207730911,51200,0,256,0,128,128,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",1,1,289982,1160,45,"void lczero::rocm_backend::layer_norm_kernel<__half>(int, int, __half*, __half const*, __half const*, __half const*, __half const*, __half const*, float, float, lczero::ActivationFunction)",1160,178356207736802,178356207748744,1024,0,96,0,128,32,1,16,128,1,16
